AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-3.14,3.13,14.48,0.16,0.11,-0.46,1721396038311,paving_stone
-3.67,-0.83,3.91,0.07,-0.27,-0.02,1721396038321,paving_stone
-1.7,-0.06,17.07,-0.29,0.36,0.07,1721396038331,paving_stone
0.68,-1.02,11.03,-0.14,-0.18,-0.02,1721396038341,paving_stone
0.9,-2.17,16.44,-0.33,0.41,-0.33,1721396038351,paving_stone
-1.45,4.3,8.61,0.23,-0.16,-0.37,1721396038361,paving_stone
-1.18,-8.97,5.98,-0.15,0.3,-0.19,1721396038371,paving_stone
-3.15,4.23,13.46,0.16,-0.11,-0.28,1721396038381,paving_stone
-0.91,1.23,6.91,0.07,0.14,-0.39,1721396038391,paving_stone
-2.93,1.7,16.55,0.1,0.0,-0.26,1721396038401,paving_stone
-0.97,2.2,8.49,0.22,0.03,-0.04,1721396038411,paving_stone
0.96,0.6,13.15,0.05,0.16,-0.02,1721396038421,paving_stone
1.68,13.49,11.14,0.25,-0.06,-0.29,1721396038431,paving_stone
-0.43,5.1,3.99,0.11,-0.15,-0.22,1721396038441,paving_stone
-1.66,-4.32,9.15,-0.01,0.09,-0.24,1721396038451,paving_stone
0.06,-13.57,6.37,-0.04,0.11,-0.13,1721396038461,paving_stone
-0.27,-1.16,15.22,-0.03,0.24,-0.22,1721396038471,paving_stone
-2.09,3.13,5.78,0.27,-0.12,-0.18,1721396038481,paving_stone
-1.08,-1.53,11.18,0.21,0.26,-0.17,1721396038491,paving_stone
-0.52,8.41,9.12,0.53,-0.15,0.0,1721396038501,paving_stone
0.06,9.38,8.88,0.11,0.13,-0.01,1721396038511,paving_stone
0.81,9.1,15.6,-0.09,-0.08,-0.14,1721396038521,paving_stone
-0.16,-2.89,7.97,-0.3,-0.02,-0.27,1721396038531,paving_stone
-1.71,-12.5,12.58,-0.37,0.13,-0.32,1721396038541,paving_stone
-4.86,2.92,12.29,0.12,-0.04,-0.13,1721396038551,paving_stone
-2.58,-2.65,6.69,-0.15,0.2,0.1,1721396038561,paving_stone
-1.94,5.62,13.44,0.08,-0.1,0.18,1721396038571,paving_stone
1.81,-0.67,2.55,0.0,0.07,0.04,1721396038581,paving_stone
0.31,-3.58,12.66,-0.1,0.08,-0.07,1721396038591,paving_stone
0.22,1.29,5.7,0.15,-0.13,-0.03,1721396038601,paving_stone
1.91,-1.65,9.28,-0.14,0.3,-0.04,1721396038611,paving_stone
-0.06,7.03,7.91,0.25,-0.12,0.01,1721396038621,paving_stone
2.06,-8.97,5.46,-0.36,0.18,0.02,1721396038631,paving_stone
-3.6,1.13,21.78,-0.22,-0.11,-0.17,1721396038641,paving_stone
-1.64,-1.34,13.15,-0.17,0.05,-0.11,1721396038651,paving_stone
0.08,2.67,11.97,-0.08,0.06,0.03,1721396038661,paving_stone
1.74,2.81,5.06,0.13,-0.0,-0.02,1721396038671,paving_stone
1.1,-0.6,6.38,0.02,0.14,-0.16,1721396038681,paving_stone
-1.88,4.53,6.51,0.2,0.02,-0.24,1721396038691,paving_stone
-1.27,-2.35,6.98,-0.03,0.24,-0.2,1721396038701,paving_stone
-1.59,-7.14,11.41,-0.13,0.05,-0.09,1721396038711,paving_stone
-0.39,-3.42,17.12,-0.12,0.05,0.05,1721396038721,paving_stone
1.11,-3.26,14.9,-0.05,0.01,0.06,1721396038731,paving_stone
2.53,5.66,12.67,0.16,0.03,0.0,1721396038741,paving_stone
1.72,1.42,6.88,0.23,0.1,-0.14,1721396038751,paving_stone
0.51,7.92,14.07,0.18,0.19,-0.25,1721396038761,paving_stone
-1.1,3.72,9.69,0.15,0.07,-0.12,1721396038771,paving_stone
-1.55,-1.47,11.71,0.06,0.27,-0.0,1721396038781,paving_stone
-0.7,2.37,7.33,0.31,0.03,0.22,1721396038791,paving_stone
1.53,-2.54,6.52,0.15,0.22,0.08,1721396038801,paving_stone
2.04,3.46,8.09,0.25,0.0,-0.03,1721396038811,paving_stone
0.35,-9.99,4.08,-0.0,0.17,-0.24,1721396038821,paving_stone
-4.19,-0.02,15.93,0.13,0.05,-0.27,1721396038831,paving_stone
-4.12,1.19,4.19,0.13,0.06,0.16,1721396038841,paving_stone
-0.52,6.62,18.36,-0.05,0.37,0.13,1721396038851,paving_stone
0.5,-5.58,5.55,0.09,-0.26,0.19,1721396038861,paving_stone
2.16,-3.52,12.44,-0.1,0.44,-0.12,1721396038871,paving_stone
2.54,-0.71,11.22,0.04,-0.08,-0.19,1721396038881,paving_stone
-2.43,1.46,12.4,-0.14,0.14,-0.14,1721396038891,paving_stone
-2.17,4.98,14.77,-0.02,0.19,-0.08,1721396038901,paving_stone
-0.76,-0.04,5.29,0.12,-0.02,0.21,1721396038911,paving_stone
2.83,-4.91,7.94,-0.13,0.35,-0.07,1721396038921,paving_stone
4.04,11.31,8.24,0.23,0.12,-0.3,1721396038931,paving_stone
3.54,2.58,8.06,-0.22,0.26,-0.39,1721396038941,paving_stone
-4.85,2.84,8.54,0.09,-0.4,-0.25,1721396038951,paving_stone
-2.51,-7.95,6.79,-0.29,0.42,0.04,1721396038961,paving_stone
0.85,-1.05,15.24,-0.13,0.11,0.2,1721396038971,paving_stone
2.72,0.06,12.95,-0.27,0.17,-0.05,1721396038981,paving_stone
1.41,1.25,15.9,-0.09,0.01,-0.32,1721396038991,paving_stone
