AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-1.2,-12.47,27.77,-1.43,0.65,0.08,1721228097771,cobblestone
1.13,-20.14,26.9,0.34,-0.46,-0.89,1721228097781,cobblestone
-8.14,17.78,29.75,0.85,-0.02,-0.5,1721228097791,cobblestone
-1.49,21.27,-28.13,0.37,-0.34,0.78,1721228097801,cobblestone
6.3,-34.9,-10.37,-1.89,0.98,0.84,1721228097811,cobblestone
-7.9,-5.56,78.45,-1.17,0.54,-1.2,1721228097821,cobblestone
5.53,37.48,22.68,3.31,-2.22,-1.1,1721228097831,cobblestone
20.83,25.71,-65.92,1.42,-1.71,1.03,1721228097841,cobblestone
9.01,23.08,-28.14,-1.11,0.75,1.4,1721228097851,cobblestone
4.46,-72.15,13.24,-1.64,0.17,-0.83,1721228097861,cobblestone
-13.44,5.83,49.97,1.05,-0.25,-1.93,1721228097871,cobblestone
-6.98,7.19,-17.92,1.0,-1.29,0.2,1721228097881,cobblestone
-6.79,13.05,20.11,-1.36,1.47,0.47,1721228097891,cobblestone
-1.81,23.08,32.18,0.02,-0.97,0.36,1721228097901,cobblestone
4.17,-6.54,-22.71,-0.04,-0.34,0.02,1721228097911,cobblestone
6.96,-38.31,-10.01,-1.66,0.81,-1.02,1721228097921,cobblestone
-14.15,14.7,69.25,-0.06,-0.56,-1.41,1721228097931,cobblestone
-15.78,9.36,-6.53,1.76,-1.12,-0.39,1721228097941,cobblestone
-6.24,10.33,-5.65,-0.1,0.52,1.21,1721228097951,cobblestone
6.35,-8.76,18.98,-0.86,0.49,1.07,1721228097961,cobblestone
15.27,14.34,45.36,-0.18,0.28,0.06,1721228097971,cobblestone
9.01,10.01,8.19,0.56,-0.74,-0.47,1721228097981,cobblestone
4.29,10.54,-24.4,0.37,0.64,-1.12,1721228097991,cobblestone
-5.14,-20.37,-24.35,-0.1,-0.53,-0.74,1721228098001,cobblestone
-12.95,-8.68,29.11,-0.81,0.5,-0.77,1721228098011,cobblestone
-2.01,-4.98,48.24,0.64,-1.1,0.1,1721228098021,cobblestone
