AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.58,0.34,12.54,0.06,0.05,0.12,1721379009679,asphalt
0.75,0.91,6.14,0.11,0.03,0.05,1721379009689,asphalt
2.15,0.58,12.03,0.02,0.09,-0.1,1721379009699,asphalt
1.03,2.97,9.86,0.15,0.01,-0.2,1721379009709,asphalt
-0.47,0.41,9.71,-0.02,0.08,-0.21,1721379009719,asphalt
-3.08,1.24,14.15,0.07,-0.03,-0.04,1721379009729,asphalt
-1.31,2.62,9.29,0.1,0.06,0.06,1721379009739,asphalt
0.81,-0.78,9.52,0.11,0.04,0.12,1721379009749,asphalt
2.21,0.79,8.97,0.13,0.05,0.01,1721379009759,asphalt
2.41,1.61,10.8,0.13,0.09,-0.19,1721379009769,asphalt
-0.3,1.34,8.98,0.18,-0.02,-0.24,1721379009779,asphalt
-0.15,0.66,9.87,0.07,0.21,-0.17,1721379009789,asphalt
-1.31,1.24,10.98,0.09,0.02,0.01,1721379009799,asphalt
0.98,3.69,10.39,-0.01,0.21,0.01,1721379009809,asphalt
1.77,-0.78,9.64,-0.05,0.01,-0.11,1721379009819,asphalt
1.52,-1.53,10.22,-0.05,0.1,-0.27,1721379009829,asphalt
1.2,-1.39,11.9,-0.03,0.11,-0.37,1721379009839,asphalt
-1.65,0.65,10.86,0.01,0.04,-0.35,1721379009849,asphalt
-2.15,2.29,10.86,0.07,0.15,-0.21,1721379009859,asphalt
-1.4,1.33,6.94,0.1,0.09,-0.07,1721379009869,asphalt
-0.03,1.86,8.43,-0.02,0.21,-0.05,1721379009879,asphalt
0.43,-0.06,9.44,-0.05,0.08,-0.18,1721379009889,asphalt
0.02,-0.16,9.14,-0.06,0.1,-0.26,1721379009899,asphalt
-1.25,-1.32,10.86,-0.07,0.12,-0.31,1721379009909,asphalt
-2.01,0.32,9.66,0.0,0.08,-0.22,1721379009919,asphalt
-0.99,-1.09,10.13,-0.12,0.24,-0.1,1721379009929,asphalt
-0.21,-1.51,8.24,0.01,0.04,-0.05,1721379009939,asphalt
1.3,-1.35,10.49,-0.13,0.25,-0.09,1721379009949,asphalt
0.49,-0.5,10.75,-0.05,0.02,-0.18,1721379009959,asphalt
-0.55,0.6,12.45,-0.1,0.23,-0.33,1721379009969,asphalt
-3.04,0.45,8.66,-0.01,-0.06,-0.25,1721379009979,asphalt
-2.93,0.41,9.93,-0.09,0.19,-0.13,1721379009989,asphalt
-0.37,-2.2,11.52,-0.05,0.01,0.11,1721379009999,asphalt
0.47,0.12,11.45,-0.07,0.19,0.09,1721379010009,asphalt
2.13,-0.12,10.72,-0.03,0.05,-0.1,1721379010019,asphalt
